Game_Id,Name,Platform,Year_of_Release,Genre,Publisher,Critic_Score,Critic_Count,User_Score,Developer,Rating
63834,Fable II,X360,2008,Role-Playing,Microsoft Game Studios,89,95,6.5,Lionhead Studios,M
90391,Namco Museum,GBA,2001,Misc,Namco Bandai Games,79,10,7.3,Mass Media,E
17606,Batman: Arkham Asylum,PS3,2009,Action,Eidos Interactive,91,70,8.9,Rocksteady Studios,T
57498,Metal Gear Solid 3: Snake Eater,PS2,2004,Action,Konami Digital Entertainment,91,68,9.3,KCEJ,M
11886,Assassin's Creed: Revelations,PS3,2011,Action,Ubisoft,80,39,7.5,Ubisoft Montreal,M
37155,Fallout 4,XOne,2015,Role-Playing,Bethesda Softworks,88,39,6.2,Bethesda Game Studios,M
72931,FIFA 14,X360,2013,Sports,Electronic Arts,84,41,4.2,EA Canada,E
18029,Daxter,PSP,2006,Platform,Sony Computer Entertainment,85,59,8.7,Ready at Dawn,E10+
80100,Warcraft II: Tides of Darkness,PC,1995,Strategy,Activision,72,24,7.5,KnowWonder,AO
93074,FIFA Soccer 06,PS2,2005,Sports,Electronic Arts,80,32,7.8,EA Canada,E
53630,EyeToy Play,PS2,2003,Misc,Sony Computer Entertainment,80,32,7.5,"SCEE, Zoe Mode",E
50309,Gran Turismo 5 Prologue,PS3,2007,Racing,Sony Computer Entertainment,80,67,7.1,Polyphony Digital,E
51172,Assassin's Creed: Revelations,X360,2011,Action,Ubisoft,80,77,7.2,Ubisoft Montreal,M
25961,FIFA 12,X360,2011,Sports,Electronic Arts,72,24,7.5,Idea Factory,M
48416,Teenage Mutant Ninja Turtles,NES,1989,Action,Palcom,72,24,7.5,Digital Anvil,M
84087,Street Fighter IV,PS3,2009,Fighting,Capcom,94,61,7.3,Capcom,T
82067,Excitebike,NES,1984,Racing,Nintendo,72,24,7.5,Akella,AO
16178,Frogger,PS,1997,Action,Hasbro Interactive,72,24,7.5,Bizarre Creations,K-A
43899,Madden NFL 2003,PS2,2002,Sports,Electronic Arts,95,25,7.7,EA Sports,E
88210,Half-Life,PC,1997,Shooter,Vivendi Games,96,24,9.1,Valve Software,M
21198,Super Mario World 2: Yoshi's Island,SNES,1995,Platform,Nintendo,72,24,7.5,Magic Pockets,T
79709,FIFA Soccer 07,PS2,2006,Sports,Electronic Arts,72,24,7.5,"Majesco Games, Majesco",T
96997,Street Fighter II Turbo,SNES,1992,Fighting,Capcom,72,24,7.5,Realism Ltd,AO
26551,World of Warcraft: The Burning Crusade,PC,2007,Role-Playing,Activision,91,46,7.9,Blizzard Entertainment,T
11347,Battlefield 1,PS4,2016,Shooter,Electronic Arts,88,31,8.4,EA DICE,M
93173,God of War II,PS2,2007,Action,Sony Computer Entertainment,93,70,8.9,SCE Santa Monica,M
79141,World Soccer Winning Eleven 9,PS2,2005,Sports,Konami Digital Entertainment,72,24,7.5,7 Studios,K-A
12192,Fallout: New Vegas,X360,2010,Role-Playing,Bethesda Softworks,84,81,8.1,Obsidian Entertainment,M
43344,Forza Motorsport 2,X360,2007,Racing,Microsoft Game Studios,90,66,8.3,Turn 10,E
28550,Carnival Games,Wii,2007,Misc,Take-Two Interactive,56,27,6,Cat Daddy Games,E
44886,Watch Dogs,PS4,2014,Action,Ubisoft,80,80,6.3,Ubisoft Montreal,M
90360,Namco Museum Vol.3,PS,1996,Misc,Sony Computer Entertainment,72,24,7.5,Sucker Punch,E10+
54406,Tekken Tag Tournament,PS2,2000,Fighting,Namco Bandai Games,85,25,8.5,Namco,T
77358,Far Cry 4,PS4,2014,Shooter,Ubisoft,85,83,7.7,Ubisoft Montreal,M
11213,Star Fox 64,N64,1997,Shooter,Nintendo,72,24,7.5,Savage Entertainment,K-A
34624,Golf,NES,1984,Sports,Nintendo,72,24,7.5,"Ubisoft Barcelona, Ubisoft Reflections",RP
75693,Namco Museum: 50th Anniversary,PS2,2005,Misc,Namco Bandai Games,72,24,7.5,Namco Bandai Games,T
84260,Left 4 Dead 2,X360,2009,Shooter,Electronic Arts,89,76,8.6,Valve Software,M
66594,The Witcher 3: Wild Hunt,PS4,2015,Role-Playing,Namco Bandai Games,92,79,9.2,CD Projekt Red Studio,M
46753,Assassin's Creed: Unity,PS4,2014,Action,Ubisoft,70,40,4.9,"Ubisoft, Ubisoft Montreal",M
39037,Batman: Arkham Knight,PS4,2015,Action,Warner Bros. Interactive Entertainment,87,89,7.6,Rocksteady Studios,M
54358,The Legend of Zelda: Skyward Sword,Wii,2011,Action,Nintendo,93,81,8,Nintendo,E10+
45062,Fallout 3,PS3,2008,Role-Playing,Bethesda Softworks,90,57,8,Bethesda Game Studios,M
34345,Professor Layton and the Diabolical Box,DS,2007,Puzzle,Nintendo,84,65,8.8,Level 5,E10+
43808,Donkey Kong Land,GB,1994,Platform,Nintendo,72,24,7.5,Zerodiv,RP
51135,EA Sports Active,Wii,2009,Sports,Electronic Arts,81,27,8.7,EA Canada,E
67492,Tony Hawk's Underground,PS2,2003,Sports,Activision,90,38,8.7,Neversoft Entertainment,T
18712,Monster Hunter 4 Ultimate,3DS,2014,Role-Playing,Nintendo,86,80,8.7,Capcom,T
85075,The Elder Scrolls V: Skyrim,PC,2011,Role-Playing,Bethesda Softworks,94,32,8.1,Bethesda Game Studios,M
47978,NBA 2K16,PS4,2015,Sports,Take-Two Interactive,87,51,6.7,Visual Concepts,E10+
40960,Tekken 5,PS2,2005,Fighting,Namco Bandai Games,88,62,8.6,Namco,T
35544,Dragon Warrior III,NES,1988,Role-Playing,Enix Corporation,72,24,7.5,"Orbital Media, Inc.",AO
92575,MotorStorm,PS3,2006,Racing,Sony Computer Entertainment,84,9,7.4,Evolution Studios,T
80781,Nintendogs + cats,3DS,2011,Simulation,Nintendo,72,24,7.5,Q-Games,M
47475,World Soccer Winning Eleven 8 International,PS2,2004,Sports,Konami Digital Entertainment,91,26,9.1,KCET,E
73187,Sports Champions,PS3,2010,Sports,Sony Computer Entertainment,76,64,7.9,"SCEA, Zindagi Games",E10+
41818,Namco Museum Vol.1,PS,1995,Misc,Sony Computer Entertainment,72,24,7.5,Hokus Pokus,M
21831,The Legend of Zelda: Link's Awakening,GB,1992,Action,Nintendo,72,24,7.5,Steel Monkeys,K-A
21321,Call of Duty: Ghosts,PS4,2013,Shooter,Activision,78,49,3.7,Infinity Ward,M
47707,Flash Focus: Vision Training in Minutes a Day,DS,2007,Misc,Nintendo,59,22,4,"Nintendo, Namco Bandai Games",E
85405,Tom Clancy's The Division,PS4,2016,Shooter,Ubisoft,80,64,7,Massive Entertainment,M
49331,Big Brain Academy: Wii Degree,Wii,2007,Misc,Nintendo,68,33,6.9,Nintendo,E
14208,Resident Evil Director's Cut,PS,1996,Action,Virgin Interactive,72,24,7.5,Virtual Air Guitar Company,M
46384,Mario & Luigi: Bowser's Inside Story,DS,2009,Role-Playing,Nintendo,72,24,7.5,Inti Creates,K-A
53683,LEGO Indiana Jones: The Original Adventures,X360,2008,Action,Activision,77,60,7.5,Traveller's Tales,E10+
29752,The Sims: Unleashed,PC,2002,Simulation,Electronic Arts,79,21,8,Maxis,T
25113,Ratchet & Clank: Size Matters,PSP,2007,Platform,Sony Computer Entertainment,72,24,7.5,Yager,K-A
69299,Harry Potter and the Sorcerer's Stone,PS,2001,Action,Electronic Arts,64,11,7.5,Argonaut Games,E
14744,Mario & Sonic at the London 2012 Olympic Games,Wii,2011,Sports,Sega,72,24,7.5,Legacy Interactive,AO
38062,Resident Evil 3: Nemesis,PS,1999,Action,Eidos Interactive,72,24,7.5,"Rockstar Toronto, Rockstar Leeds",K-A
18808,Super Paper Mario,Wii,2007,Platform,Nintendo,85,56,7.9,Intelligent Systems,E
25365,Spyro: Year of the Dragon,PS,2000,Platform,Sony Computer Entertainment,91,15,8.8,Insomniac Games,E
31218,Assassin's Creed IV: Black Flag,PS3,2013,Action,Ubisoft,88,36,8.1,Ubisoft,M
33887,FIFA Soccer 2005,PS2,2004,Sports,Electronic Arts,81,27,7.6,EA Canada,E
32253,Pok̩mon Trading Card Game,GB,1998,Strategy,Nintendo,72,24,7.5,SCEE London Studio,T
73879,Friend Collection,DS,2009,Misc,Nintendo,72,24,7.5,Coresoft,T
52311,Tony Hawk's Pro Skater 4,PS2,2002,Sports,Activision,94,27,8.5,Neversoft Entertainment,T
65130,Star Wars Battlefront (2015),XOne,2015,Shooter,Electronic Arts,72,24,7.5,"Activision, FreeStyleGames",AO
87605,MySims,DS,2007,Simulation,Electronic Arts,67,15,7.3,TOSE,E
65083,Midnight Club 3: DUB Edition,PSP,2005,Racing,Take-Two Interactive,74,34,8.4,Rockstar Leeds,E10+
87015,Banjo-Kazooie,N64,1998,Platform,Nintendo,72,24,7.5,KCET,E
79764,SOCOM: U.S. Navy SEALs,PS2,2002,Shooter,Sony Computer Entertainment,82,42,7.9,Zipper Interactive,M
43012,Jak and Daxter: The Precursor Legacy,PS2,2001,Platform,Sony Computer Entertainment,90,35,8.7,Naughty Dog,E
13298,Pokemon Snap,N64,1999,Simulation,Nintendo,72,24,7.5,"Digital Extremes, 2K Marin",M
18395,Pro Evolution Soccer 2008,PS2,2007,Sports,Konami Digital Entertainment,82,10,7.9,Konami,E
34321,Resident Evil 4,PS2,2005,Action,Capcom,96,38,8.9,Capcom,M
94414,Guitar Hero: World Tour,Wii,2008,Misc,Activision,86,18,7.6,Vicarious Visions,T
85919,FIFA Soccer 10,PS3,2009,Sports,Electronic Arts,91,56,7.6,EA Sports,E
18449,Star Wars: Battlefront,PS2,2004,Shooter,LucasArts,82,36,8.7,Pandemic Studios,T
71112,Doom II: Hell on Earth,PC,1994,Shooter,Virgin Interactive,72,24,7.5,Vicarious Visions,M
70735,The Simpsons: Road Rage,PS2,2001,Racing,Electronic Arts,64,23,7.7,Fox Interactive,T
21793,Luigi's Mansion,GC,2001,Action,Nintendo,78,34,8.5,Nintendo,E
37810,Battlefield 4,PS4,2013,Shooter,Electronic Arts,85,18,6.9,EA DICE,M
92745,Star Wars: Battlefront II,PS2,2005,Shooter,LucasArts,84,30,9,Pandemic Studios,T
60394,Just Dance 2014,Wii,2013,Misc,Ubisoft,72,24,7.5,Compile Heart,AO
31800,Cooking Mama 2: Dinner With Friends,DS,2007,Simulation,505 Games,70,39,8,Office Create,E
24516,WWF SmackDown!,PS,2000,Fighting,THQ,72,24,7.5,"Rovio Mobile, Rovio Entertainment",E10+
26787,Croc: Legend of the Gobbos,PS,1997,Platform,Fox Interactive,72,24,7.5,PopTop Software,E10+
23297,Grand Theft Auto: Liberty City Stories,PS2,2006,Action,Take-Two Interactive,78,49,7.8,Rockstar Leeds,M
90002,The Getaway,PS2,2002,Action,Sony Computer Entertainment,72,49,6.8,Team Soho,M
50258,Tomb Raider III: Adventures of Lara Croft,PS,1997,Action,Eidos Interactive,72,24,7.5,Deibus Studios,K-A
64390,James Bond 007: Agent Under Fire,PS2,2001,Shooter,Electronic Arts,72,27,7.9,EA Redwood Shores,T
16872,LEGO Star Wars: The Video Game,PS2,2005,Action,Eidos Interactive,72,24,7.5,Pipe Dream Interactive,E10+
17797,Rugrats in Paris: The Movie,PS,2000,Action,THQ,72,24,7.5,"Omega Force, Koei Canada",AO
34286,FIFA Soccer 11,X360,2010,Sports,Electronic Arts,88,66,7.5,EA Sports,E
84274,Spyro 2: Ripto's Rage!,PS,1999,Platform,Sony Computer Entertainment,72,24,7.5,Media Molecule,T
91999,Left 4 Dead,X360,2008,Shooter,Electronic Arts,89,67,7.9,Certain Affinity,M
24709,Donkey Kong Country 3: Dixie Kong's Double Trouble!,SNES,1996,Platform,Nintendo,72,24,7.5,Kando Games,T
29474,Assassin's Creed: Unity,XOne,2014,Action,Ubisoft,72,59,4.1,"Ubisoft, Ubisoft Montreal",M
62740,Kung Fu,NES,1985,Action,Nintendo,72,24,7.5,Ruffian Games,T
40364,Resident Evil 5,X360,2009,Action,Capcom,83,91,7.5,Capcom,M
50875,Assassin's Creed: Brotherhood,X360,2010,Action,Ubisoft,89,81,8.3,Ubisoft Montreal,M
70706,FIFA Soccer 2004,PS2,,Sports,Electronic Arts,84,20,6.4,EA Canada,E
51333,Battlefield 4,PS3,2013,Shooter,Electronic Arts,80,14,5.8,EA DICE,M
12411,Batman: Arkham Asylum,X360,2009,Action,Eidos Interactive,92,78,8.7,Rocksteady Studios,T
14183,Battlefield 4,X360,2013,Shooter,Electronic Arts,79,21,5.6,EA DICE,M
74429,Battlefield: Bad Company 2,X360,2010,Shooter,Electronic Arts,88,75,8.6,EA DICE,M
30144,Mario & Sonic at the Olympic Winter Games,DS,2009,Sports,Sega,72,24,7.5,Nfusion,E10+
92474,Guitar Hero: On Tour,DS,2008,Misc,Activision,71,70,8.8,Vicarious Visions,E10+
47682,Clubhouse Games,DS,2006,Misc,Nintendo,83,30,8.4,Agenda,E
77945,Monster Hunter 4,3DS,2013,Role-Playing,Capcom,72,24,7.5,Boomzap,E
43694,Borderlands,X360,2009,Shooter,Take-Two Interactive,84,83,8.2,Gearbox Software,M
24295,Tekken 4,PS2,2002,Fighting,Namco Bandai Games,79,23,8.3,Namco,T
62409,Final Fantasy III,SNES,1994,Role-Playing,SquareSoft,72,24,7.5,505 Games,AO
18792,Grand Theft Auto 2,PS,1998,Action,Take-Two Interactive,70,15,8,DMA Design,T
25006,Metal Gear Solid V: The Phantom Pain,PS4,2015,Action,Konami Digital Entertainment,93,86,8.2,"Kojima Productions, Moby Dick Studio",M
98148,Spider-Man 2,PS2,2004,Action,Activision,80,50,8.9,Treyarch,T
80853,F-1 Race,GB,1990,Racing,Nintendo,72,24,7.5,Top Heavy Studios,AO
42009,FIFA Soccer 2003,PS2,2002,Sports,Electronic Arts,88,15,6.7,EA Canada,E
45267,LittleBigPlanet 2,PS3,2011,Platform,Sony Computer Entertainment,91,86,8.4,Media Molecule,E
28504,Crash Bash,PS,2000,Misc,Sony Computer Entertainment,68,12,8.2,Eurocom Entertainment Software,E
20958,Assassin's Creed Syndicate,PS4,2015,Action,Ubisoft,76,86,6.8,Ubisoft Quebec,M
91880,LEGO Batman: The Videogame,X360,2008,Action,Warner Bros. Interactive Entertainment,76,49,7.9,Traveller's Tales,E10+
80872,Destiny,XOne,2014,Shooter,Activision,75,11,5.5,"Bungie Software, Bungie",T
93374,WWF War Zone,PS,1998,Fighting,Acclaim Entertainment,72,24,7.5,Level 5,AO
99861,The Legend of Zelda: Majora's Mask,N64,2000,Action,Nintendo,72,24,7.5,Maximum Games,K-A
91247,Far Cry 3,PS3,2012,Shooter,Ubisoft,90,32,8.5,Ubisoft Montreal,M
34540,Rugrats: Search For Reptar,PS,1998,Adventure,THQ,72,24,7.5,GenePool,E10+
20982,English Training: Have Fun Improving Your Skills!,DS,2006,Misc,Nintendo,72,24,7.5,Shiny Entertainment,K-A
32822,James Bond 007: Nightfire,PS2,2002,Shooter,Electronic Arts,77,20,8.5,Eurocom Entertainment Software,T
32287,Ratchet & Clank,PS2,2002,Platform,Sony Computer Entertainment,72,24,7.5,Nd Cube,K-A
15257,Monster Hunter X,3DS,2015,Action,Capcom,72,24,7.5,Taito Corporation,RP
37504,Star Wars Episode III: Revenge of the Sith,PS2,2005,Action,LucasArts,60,34,7.2,Double Helix Games,T
58920,The Legend of Zelda: Spirit Tracks,DS,2009,Action,Nintendo,87,75,7.8,Nintendo,E10+
35157,Max Payne,PS2,2001,Shooter,Take-Two Interactive,80,21,8.5,Rockstar Toronto,M
32817,Assassin's Creed IV: Black Flag,X360,2013,Action,Ubisoft,86,35,7.9,Ubisoft,M
22486,The Lord of the Rings: The Return of the King,PS2,2003,Action,Electronic Arts,85,31,8.7,EA Games,T
17436,Yokai Watch 2 Ganso/Honke,3DS,2014,Role-Playing,Nintendo,72,24,7.5,Graphic State,K-A
99098,Gears of War: Ultimate Edition,XOne,2015,Shooter,Microsoft Game Studios,82,74,7.5,"Splash Damage, The Coalition",M
78380,True Crime: Streets of LA,PS2,2003,Action,Activision,77,39,8,"Luxoflux, Inc.",M
77127,Professor Layton and the Unwound Future,DS,2008,Puzzle,Nintendo,86,62,9.2,Level 5,E10+
82121,Gran Turismo (PSP),PSP,2009,Racing,Sony Computer Entertainment,72,24,7.5,Lucky Chicken,RP
19330,FIFA 16,XOne,2015,Sports,Electronic Arts,84,45,4.4,EA Sports,E
38128,Wii Music,Wii,2008,Misc,Nintendo,63,43,4.6,Nintendo,E
61804,Tekken,PS,1995,Fighting,Sony Computer Entertainment,72,24,7.5,Kemco,E
95733,Madden NFL 16,PS4,2015,Sports,Electronic Arts,83,37,5.9,EA Sports,E
43138,Gran Turismo 6,PS3,2013,Racing,Sony Computer Entertainment,81,81,7.7,Polyphony Digital,E
20336,Halo: The Master Chief Collection,XOne,2014,Shooter,Microsoft Game Studios,85,69,7.2,343 Industries,M
15757,007: Tomorrow Never Dies,PS,1999,Shooter,Electronic Arts,72,24,7.5,High Impact Games,E10+
65235,Super Mario Maker,WiiU,2015,Platform,Nintendo,88,85,8.7,Nintendo,E
54123,WWF SmackDown! 2: Know Your Role,PS,2000,Fighting,THQ,72,24,7.5,Eidos Interactive,K-A
71991,Baseball,NES,1983,Sports,Nintendo,72,24,7.5,Skyworks Technologies,E10+
78525,Killer Instinct,SNES,1995,Fighting,Nintendo,72,24,7.5,Iron Lore Entertainment,E10+
95312,Dragon Quest VI: Maboroshi no Daichi,SNES,1995,Role-Playing,Enix Corporation,72,24,7.5,Panther Software,M
76501,God of War: Chains of Olympus,PSP,2008,Action,Sony Computer Entertainment,91,79,8.6,Ready at Dawn,M
60835,Enter the Matrix,PS2,2003,Action,Atari,62,30,8.1,Shiny Entertainment,T
61736,Crisis Core: Final Fantasy VII,PSP,2007,Role-Playing,Square Enix,83,67,8,Square Enix,T
94065,Dance Central,X360,2010,Misc,MTV Games,82,63,7.6,Harmonix Music Systems,T
71833,L.A. Noire,PS3,2011,Adventure,Take-Two Interactive,89,78,7.7,Team Bondi,M
83718,Ace Combat 04: Shattered Skies,PS2,2001,Simulation,Sony Computer Entertainment Europe,89,22,9.1,Namco,E
53677,Animal Crossing,GC,2001,Simulation,Nintendo,87,42,8.9,Nintendo,E
18298,FIFA Soccer 08,PS2,2007,Sports,Electronic Arts,83,12,6.5,EA Canada,E
64706,Club Penguin: Elite Penguin Force,DS,2008,Adventure,Disney Interactive Studios,72,24,7.5,Bullets,T
37128,Spider-Man,PS,2000,Action,Activision,87,19,9,Neversoft Entertainment,E
80941,Mario Party 9,Wii,2012,Misc,Nintendo,73,45,6.8,Nd Cube,E
18984,Need for Speed III: Hot Pursuit,PS,1998,Racing,Electronic Arts,72,24,7.5,"Bandai Namco Games, Artdink",M
58007,Star Wars Episode I Racer,N64,1999,Racing,Nintendo,72,24,7.5,"Fusionsphere Systems, Animation Arts",E
18426,Sonic Rush,DS,2005,Platform,Sega,82,43,8.5,"Dimps Corporation, Sonic Team",E
21085,Dragon Warrior IV,NES,1990,Role-Playing,Enix Corporation,72,24,7.5,Lionhead Studios,M
26193,Rhythm Heaven,DS,2008,Misc,Nintendo,83,48,9,Nintendo,E
15126,Fallout: New Vegas,PS3,2010,Role-Playing,Bethesda Softworks,82,57,7.8,Obsidian Entertainment,M
27536,Personal Trainer: Cooking,DS,2006,Misc,Nintendo,81,12,7.8,Indies Zero,E
48778,The Elder Scrolls IV: Oblivion,PS3,2007,Role-Playing,Ubisoft,93,45,8,4J Studios,M
61393,The Legend of Zelda: A Link Between Worlds,3DS,2013,Action,Nintendo,91,81,8.9,Nintendo,E
25919,Resident Evil 6,PS3,2012,Shooter,Capcom,74,34,5.4,Capcom,M
39148,Mass Effect 2,X360,2010,Role-Playing,Electronic Arts,96,98,8.9,BioWare,M
73357,Dragon Ball Z: Budokai,PS2,2002,Fighting,Atari,67,28,7.9,Dimps Corporation,T
96656,Madden NFL 2002,PS2,2001,Sports,Electronic Arts,94,23,7.9,EA Sports,E
54413,World Class Track Meet,NES,1986,Sports,Namco Bandai Games,72,24,7.5,Magic Pockets,T
16947,Donkey Kong,GB,1994,Platform,Nintendo,72,24,7.5,Prograph,T
73491,The Sims: Vacation,PC,2002,Simulation,Electronic Arts,75,18,7.8,Maxis,T
72075,LEGO Batman: The Videogame,Wii,,Action,Warner Bros. Interactive Entertainment,74,17,7.9,Traveller's Tales,E10+
17072,Animal Crossing: Happy Home Designer,3DS,2015,Simulation,Nintendo,66,60,6.9,Nintendo,E
43024,The Sims 4,PC,2014,Simulation,Electronic Arts,70,74,3.9,Maxis,T
64668,Borderlands 2,X360,2012,Shooter,Take-Two Interactive,89,59,8.2,Gearbox Software,M
54907,LEGO Batman: The Videogame,DS,2008,Action,Warner Bros. Interactive Entertainment,72,16,8,TT Fusion,E10+
89197,Kung Fu Panda,X360,2008,Action,Activision,75,42,7.4,"Luxoflux, Inc.",E10+
67327,Mass Effect 3,X360,2012,Role-Playing,Electronic Arts,93,74,5.8,BioWare,M
82600,Heavy Rain,PS3,2010,Adventure,Sony Computer Entertainment,87,107,7.7,Quantic Dream,M
63465,Rayman,PS,1995,Platform,Ubisoft,72,24,7.5,Compile Heart,M
12012,Saints Row 2,X360,2008,Action,THQ,81,75,8.1,Volition Inc.,M
22284,Tom Clancy's Splinter Cell,XB,2002,Action,Ubisoft,93,46,8.5,Ubisoft Montreal,T
45939,Mike Tyson's Punch-Out!!,NES,1987,Fighting,Nintendo,72,24,7.5,Webfoot Technologies,E
24632,WWE SmackDown! Shut Your Mouth,PS2,2002,Sports,THQ,72,24,7.5,Andamiro U.S.A. Corp.,E
34370,FIFA 14,PS4,2013,Sports,Electronic Arts,87,26,6.3,EA Canada,E
65908,Killzone 2,PS3,2009,Shooter,Sony Computer Entertainment,91,94,8.1,Guerrilla,M
99312,Far Cry 3,X360,2012,Shooter,Ubisoft,91,39,8.6,Ubisoft Montreal,M
34909,Epic Mickey,Wii,2010,Platform,Disney Interactive Studios,73,78,7,Junction Point,E
99683,NBA 2K13,X360,2012,Sports,Take-Two Interactive,88,41,7.2,Visual Concepts,E
49863,Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007,Fighting,Atari,73,24,9.2,"Spike, Namco Bandai Games",T
91383,wwe Smackdown vs. Raw 2006,PS2,,Fighting,,72,24,7.5,Realtime Worlds,AO
58506,Star Fox,SNES,1993,Shooter,Nintendo,72,24,7.5,Animation Arts,T
37913,The Sims: Livin Large,PC,2000,Misc,Electronic Arts,82,23,6.6,Maxis,T
32342,World Soccer Winning Eleven 6 International,PS2,2002,Sports,Konami Digital Entertainment,93,24,9.1,KCET,E
17740,Devil May Cry,PS2,2001,Action,Capcom,94,37,8.5,Capcom,M
49359,Star Wars: The Old Republic,PC,2011,Role-Playing,Electronic Arts,85,73,5.9,"LucasArts, BioWare",T
92718,Middle-Earth: Shadow of Mordor,PS4,2014,Action,Warner Bros. Interactive Entertainment,84,85,8.1,Monolith Productions,M
17337,Sonic Heroes,PS2,2003,Platform,Sega,64,29,7.8,Sonic Team,E
24307,Hitman 2: Silent Assassin,PS2,2002,Action,Eidos Interactive,85,19,7.8,Io Interactive,M
22861,Titanfall,XOne,2014,Shooter,Electronic Arts,86,68,6.4,Respawn Entertainment,M
77050,Battlefield: Bad Company 2,PS3,2010,Shooter,Electronic Arts,88,59,8.5,EA DICE,M
20776,Wave Race 64,N64,1996,Racing,Nintendo,72,24,7.5,K2 LLC,K-A
49908,SOCOM II: U.S. Navy SEALs,PS2,2003,Shooter,Sony Computer Entertainment,87,42,9,Zipper Interactive,M
62307,WWE SmackDown! vs. RAW 2006,PS2,2005,Fighting,THQ,72,24,7.5,odenis studio,AO
47172,Pac-Man Collection,GBA,2001,Puzzle,Atari,79,13,7.8,Mass Media,E
31938,Street Fighter IV,X360,2009,Fighting,Capcom,93,77,7.3,Capcom,T
42619,inFAMOUS,PS3,2009,Action,Sony Computer Entertainment,85,98,8.3,Sucker Punch,T
51610,Kirby Super Star Ultra,DS,2008,Platform,Nintendo,76,40,8.8,HAL Labs,E
31519,Call of Duty: Ghosts,XOne,2013,Shooter,Activision,78,7,4.3,Infinity Ward,M
71017,FIFA 15,X360,2014,Sports,Electronic Arts,72,24,7.5,Nadeo,T
40376,Super Mario World 2: Yoshi's Island,GBA,2002,Platform,Nintendo,72,24,7.5,Kando Games,E10+
67329,Mass Effect,X360,2007,Role-Playing,Microsoft Game Studios,91,74,8.7,BioWare,M
83792,Sonic Mega Collection Plus,PS2,2004,Misc,Sega,73,21,8.6,Sonic Team,E
23570,World Soccer Winning Eleven 7 International,PS2,2003,Sports,Konami Digital Entertainment,93,28,9,KCET,E
57194,Sega Superstars Tennis,X360,2008,Sports,Sega,67,45,6.8,Sumo Digital,E10+
83491,Hot Shots Golf 3,PS2,2001,Sports,Sony Computer Entertainment,85,30,8.9,Clap Hanz,E
50089,Cooking Mama: Cook Off,Wii,2007,Simulation,505 Games,61,37,5.3,OfficeCreate,E
79207,Call of Duty: Finest Hour,PS2,2004,Shooter,Activision,76,49,7.7,Spark Unlimited,T
41212,WarioWare: Smooth Moves,Wii,2006,Puzzle,Nintendo,83,61,7.4,Intelligent Systems,E10+
50999,Syphon Filter,PS,1999,Shooter,Sony Computer Entertainment,72,24,7.5,"Rocksteady Studios, Virtuos",E
73652,Imagine: Babyz,DS,2007,Simulation,Ubisoft,72,24,7.5,Pterodon,T
14440,Colin McRae Rally,PS,1998,Racing,Codemasters,72,24,7.5,Compulsion Games,K-A
51436,Madden NFL 13,X360,2012,Sports,Electronic Arts,81,36,5.8,EA Tiburon,E
34057,The Elder Scrolls III: Morrowind,XB,2002,Role-Playing,Ubisoft,87,34,8.7,Bethesda Softworks,T
86105,Assassin's Creed IV: Black Flag,PS4,2013,Action,Ubisoft,83,29,7.8,Ubisoft,M
92984,Command & Conquer: Red Alert,PC,1996,Strategy,Virgin Interactive,72,24,7.5,"Level 5, Brownie Brown",K-A
87760,F-Zero,SNES,1990,Racing,Nintendo,72,24,7.5,Cyan Worlds,K-A
57304,Yoshi's Story,N64,1997,Platform,Nintendo,72,24,7.5,"Tantalus Interactive, Tantatus, Nintendo",K-A
96719,Mortal Kombat,PS3,2011,Fighting,Warner Bros. Interactive Entertainment,84,60,8.4,NetherRealm Studios,M
33152,Madden NFL 10,X360,2009,Sports,Electronic Arts,85,58,6.1,EA Tiburon,E
